video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier,expected_completion,attrition_residual,residual_norm,pause_norm,dropoff_norm,bored_score,is_bored
v13,2,30,45,378,0.957,0.0291,34,16,37,0.0899,0.0423,0.9291,-0.0040999999999999,-0.0228,0.0241333333333333,-0.2791332998101222,False,0.9731096019013421,0.01610960190134214,0.43833071329215384,0.3016778523489933,0.0291,0.2473078557866602,False
v13,3,45,60,367,0.9291,0.0245,22,8,32,0.0599,0.0218,0.9063,-0.0046,0.0050000000000001,0.0289333333333333,-0.3048153656428873,False,0.9596644806265431,0.030564480626543045,0.47507801134310823,0.201006711409396,0.0245,0.2400325468191225,False
v13,4,60,75,358,0.9063,0.0223,30,9,30,0.0838,0.0251,0.8861,-0.0022,0.0050999999999998,0.0253,-0.3170980927802967,False,0.946219411202037,0.039919411202037014,0.4988601840364239,0.28120805369127516,0.0223,0.2647056843528246,False
v13,5,75,90,350,0.8861,0.0257,27,15,28,0.0771,0.0429,0.8633,0.0034,0.0026,0.0241666666666666,-0.2981156962952094,False,0.9327743936269144,0.04667439362691439,0.5160327495912744,0.2587248322147651,0.0257,0.2684380662794628,False
v13,6,90,105,341,0.8633,0.0235,29,6,21,0.085,0.0176,0.843,-0.0022,-0.0026,0.0238333333333333,-0.3103984234326188,False,0.9193294279007205,0.05602942790072052,0.5398151859071951,0.2852348993288591,0.0235,0.2823730542286499,True
v13,7,105,120,333,0.843,0.039,27,6,20,0.0811,0.018,0.8101,0.0155,0.0025,0.0294,-0.2238610276917798,False,0.90588451402391,0.06288451402391004,0.5572422358135101,0.27214765100671146,0.039,0.29292642452674633,True
v13,8,120,135,320,0.8101,0.0125,16,9,15,0.05,0.0281,0.8,-0.0265,-0.0125999999999999,0.0249999999999999,-0.3718120591196659,False,0.8924396519960283,0.08233965199602822,0.6067012293668392,0.16778523489932887,0.0125,0.28123753872660145,False
v13,9,135,150,316,0.8,0.0095,14,4,12,0.0443,0.0127,0.7924,-0.003,0.0227999999999999,0.0203333333333333,-0.3885612324888606,False,0.8789948418166205,0.07899484181662042,0.5981980285497839,0.14865771812080536,0.0095,0.27281075504407465,False
v13,10,150,165,313,0.7924,0.0128,13,4,19,0.0415,0.0128,0.7823,0.0033,0.0024999999999999,0.0116,-0.3701371417827464,False,0.8655500834861414,0.07315008348614138,0.583339441321967,0.13926174496644297,0.0128,0.26630812552207545,False
v13,11,165,180,309,0.7823,0.0065,13,4,22,0.0421,0.0129,0.7772,-0.0063,-0.0024999999999999,0.0096,-0.4053104058580551,False,0.8521053770036815,0.0698053770036815,0.5748365041240484,0.1412751677852349,0.0065,0.26078963520666637,False
v13,12,180,195,307,0.7772,0.0098,9,0,16,0.0293,0.0,0.7696,0.0033,0.005,0.0096999999999999,-0.3868863151519411,False,0.8386607223692408,0.06146072236924083,0.5536226622915701,0.09832214765100672,0.0098,0.2450334944468294,False
v13,13,195,210,304,0.7696,0.0099,8,2,11,0.0263,0.0066,0.762,0.0001,-0.0025,0.0087333333333333,-0.3863280093729679,False,0.8252161195828194,0.05561611958281942,0.5387644704889902,0.08825503355704699,0.0099,0.2371167949070055,False
v13,14,210,225,301,0.762,0.0066,10,3,17,0.0332,0.01,0.757,-0.0033,1.1102230246251563e-16,0.0087666666666666,-0.4047521000790821,False,0.8117715686439624,0.04977156864396237,0.5239064104936664,0.11140939597315437,0.0066,0.23448444339209742,False
v13,15,225,240,299,0.757,0.0134,10,4,13,0.0334,0.0134,0.7468,0.0068,0.0025999999999999,0.0099666666666666,-0.3667873071089075,False,0.7983270695526699,0.04132706955266985,0.5024387433552535,0.11208053691275167,0.0134,0.22875160472465175,False
v13,16,240,255,295,0.7468,0.0136,12,5,8,0.0407,0.0169,0.7367,0.0001999999999999,-0.0051999999999999,0.0112,-0.3656706955509612,False,0.7848826223089418,0.03808262230894177,0.4941906859247879,0.1365771812080537,0.0136,0.2304317106115259,False
v13,17,255,270,291,0.7367,0.0137,8,5,10,0.0275,0.0172,0.7266,0.0001,9.9999999999989e-05,0.0135666666666666,-0.365112389771988,False,0.7714382269118687,0.034738226911868675,0.485688539570407,0.09228187919463088,0.0137,0.21821179166708898,False
v13,18,270,285,287,0.7266,0.007,12,3,15,0.0418,0.0105,0.7215,-0.0067,0.0,0.0114333333333333,-0.4025188769631894,False,0.7579938833619053,0.031393883361905295,0.4771865250221263,0.14026845637583893,0.007,0.22172830128401833,False
v13,19,285,300,285,0.7215,0.0035,5,2,11,0.0175,0.007,0.719,-0.0035,0.005,0.0080666666666666,-0.4220595792272498,False,0.7445495916585969,0.02304959165859688,0.4559736058358176,0.058724832214765106,0.0035,0.1955344087772801,False
v13,20,300,315,284,0.719,0.0,9,4,14,0.0317,0.0141,0.719,-0.0035,0.0025999999999999,0.0035,-0.4416002814913103,False,0.7311053518019435,0.012105351801943498,0.42815107950410763,0.1063758389261745,0.0,0.192535599586878,False
v13,21,315,330,284,0.719,0.0106,9,3,9,0.0317,0.0106,0.7114,0.0106,0.0025,0.0047,-0.3824198689201559,False,0.7176611637910355,-0.0013388362089644668,0.39397316675354355,0.1063758389261745,0.0106,0.1831044344866523,False
v13,22,330,345,281,0.7114,0.0036,6,3,18,0.0214,0.0107,0.7089,-0.007,-0.0075999999999999,0.0047333333333333,-0.4215012734482767,False,0.7042170276267825,-0.007182972373217522,0.3791161612012411,0.07181208053691275,0.0036,0.167448880587879,False
v13,23,345,360,280,0.7089,0.0071,12,2,16,0.0429,0.0071,0.7038,0.0035,0.0050999999999998,0.0070999999999999,-0.4019605711842163,False,0.6907729433087297,-0.018127056691270238,0.35129403028089545,0.14395973154362418,0.0071,0.17214955842108304,False
v13,24,360,375,278,0.7038,0.0,5,3,17,0.018,0.0108,0.7038,-0.0071,-0.0025999999999999,0.0035666666666666,-0.4416002814913103,False,0.6773289108355129,-0.02647108916448704,0.3300817701112151,0.060402684563758385,0.0,0.14411324495723773,False
v13,25,375,390,278,0.7038,0.0072,6,3,11,0.0216,0.0108,0.6987,0.0072,0.0050999999999999,0.0047666666666666,-0.4014022654052431,False,0.6638849302084964,-0.03991506979150361,0.2959043845734912,0.07248322147651007,0.0072,0.1357383981246985,False
v13,26,390,405,276,0.6987,0.0036,11,2,7,0.0399,0.0072,0.6962,-0.0036,-0.0050999999999999,0.0036,-0.4215012734482767,False,0.6504410014263158,-0.04825899857368421,0.27469238800791884,0.13389261744966444,0.0036,0.13809547869310043,False
v13,27,405,420,275,0.6962,0.0036,9,4,5,0.0327,0.0145,0.6937,0.0,0.0026,0.0048,-0.4215012734482767,False,0.6369971244894259,-0.05920287551057413,0.24687078429347675,0.10973154362416108,0.0036,0.12213462244222292,False
v13,28,420,435,274,0.6937,0.0073,8,1,11,0.0292,0.0036,0.6886,0.0037,-1.1102230246251563e-16,0.0048333333333333,-0.4008439596262699,False,0.623553299397372,-0.07014670060262795,0.21904931237935488,0.09798657718120805,0.0073,0.11013704038798358,False
v13,29,435,450,272,0.6886,0.0074,11,3,10,0.0404,0.011,0.6835,0.0001,-0.0025999999999999,0.0061,-0.4002856538472968,False,0.6101095261501541,-0.07849047384984587,0.19783771121589827,0.13557046979865772,0.0074,0.10920917844609086,False
v13,30,450,465,270,0.6835,0.0074,6,2,6,0.0222,0.0074,0.6785,0.0,0.0,0.0073666666666666,-0.4002856538472968,False,0.5966658047473175,-0.08683419525268254,0.1766262418516055,0.07449664429530202,0.0074,0.08850982559970262,False
v13,31,465,480,268,0.6785,0.0224,7,2,6,0.0261,0.0075,0.6633,0.015,9.9999999999989e-05,0.0124,-0.3165397870013235,False,0.583222135188862,-0.09527786481113798,0.15516068355761717,0.08758389261744967,0.0224,0.0885410519465368,False
v13,32,480,495,262,0.6633,0.0076,9,2,16,0.0344,0.0076,0.6582,-0.0148,-0.0101999999999999,0.0124666666666666,-0.3991690422893505,False,0.5697785174743331,-0.09352148252566694,0.15962577140529977,0.11543624161073826,0.0076,0.08997755688426756,False
v13,33,495,510,260,0.6582,0.0115,11,4,9,0.0423,0.0154,0.6506,0.0039,0.0100999999999999,0.0138333333333333,-0.3773951169093975,False,0.5563349516037306,-0.10186504839626942,0.1384146974361864,0.14194630872483222,0.0115,0.088355140719441,False
v13,34,510,525,257,0.6506,0.0078,11,2,6,0.0428,0.0078,0.6456,-0.0037,-0.0025,0.0089666666666666,-0.3980524307314041,False,0.5428914375770546,-0.10770856242294535,0.12355927348656705,0.1436241610738255,0.0078,0.08126854160939193,False
v13,35,525,540,255,0.6456,0.0039,7,3,13,0.0275,0.0118,0.643,-0.0039,0.0026,0.0077333333333333,-0.4198263561113572,False,0.5294479753938504,-0.1161520246061496,0.10209424238345376,0.09228187919463088,0.0039,0.06085407279230768,False
v13,36,540,555,254,0.643,0.0157,6,6,10,0.0236,0.0236,0.6329,0.0117999999999999,0.0024,0.0091333333333333,-0.353946274192525,False,0.5160045650541178,-0.12699543494588217,0.07452804558456538,0.07919463087248323,0.0157,0.051930144408322804,False
v13,37,555,570,250,0.6329,0.008,11,2,11,0.044,0.008,0.6278,-0.0076999999999999,-0.0075,0.0092,-0.3969358191734578,False,0.5025612065569476,-0.13033879344305244,0.066028535244675,0.1476510067114094,0.008,0.05914161544015188,False
v13,38,570,585,248,0.6278,0.0081,12,2,7,0.0484,0.0081,0.6228,9.99999999999994e-05,0.005,0.0105999999999999,-0.3963775133944847,False,0.4891178999027943,-0.13868210009720572,0.044818120257508094,0.16241610738255033,0.0081,0.053650469579513305,False
v13,39,585,600,246,0.6228,0.0163,23,2,9,0.0935,0.0081,0.6127,0.0081999999999999,9.9999999999989e-05,0.0107999999999999,-0.3505964395186861,False,0.4756746450912033,-0.14712535490879675,0.02335361633602137,0.313758389261745,0.0163,0.07861312438675755,False
v13,40,600,615,242,0.6127,0.0124,38,1,6,0.157,0.0041,0.6051,-0.0038999999999999,-0.0050999999999999,0.0122666666666666,-0.3723703648986391,False,0.46223144212262923,-0.1504685578773708,0.014854501382061892,0.5268456375838927,0.0124,0.1162709280696033,False
v13,41,615,630,239,0.6051,0.046,49,9,8,0.205,0.0377,0.5772,0.0336,0.0024999999999999,0.0249,-0.184779623163659,False,0.4487882909961627,-0.15631170900383728,0.0,0.6879194630872483,0.046,0.15598389261744966,False
v13,42,630,645,228,0.5772,0.0702,62,1,8,0.2719,0.0044,0.5367,0.0242,-0.0202999999999998,0.0428666666666666,-0.0496696246521555,False,0.43534519171180364,-0.1418548082881964,0.0367524383697883,0.9124161073825503,0.0702,0.2252641968244254,False
v13,43,645,660,212,0.5367,0.066,54,3,11,0.2547,0.0142,0.5013,-0.0041999999999999,-0.0126000000000001,0.0607333333333333,-0.073118467369028,False,0.42190214426909733,-0.11479785573090262,0.10553682036809435,0.8546979865771812,0.066,0.23955432546267402,False
v13,44,660,675,198,0.5013,0.096,59,2,7,0.298,0.0101,0.4532,0.03,0.0051000000000001,0.0774,0.0943732663229184,False,0.4084591486680438,-0.09284085133195619,0.161356076986796,1.0,0.096,0.3029424307947184,True
v13,45,675,690,179,0.4532,0.1229,39,5,7,0.2179,0.0279,0.3975,0.0268999999999999,-0.0126999999999999,0.0949666666666666,0.244557520866697,False,0.3950162049090977,-0.05818379509090227,0.24946149796403044,0.7312080536912753,0.1229,0.29518620992386724,True
v13,46,690,705,157,0.3975,0.121,33,0,6,0.2102,0.0,0.3494,-0.0018999999999999,-0.0075999999999999,0.1133,0.2339497110662071,False,0.3815733129908949,-0.0159266870091051,0.3568878261244979,0.7053691275167785,0.121,0.3322289559531548,True
v13,47,705,720,138,0.3494,0.1449,20,1,7,0.1449,0.0072,0.2987,0.0239,0.0075999999999999,0.1296,0.3673847922407912,False,0.36813047291434486,0.018730472914344876,0.44499351068387527,0.48624161073825506,0.1449,0.33320572642120116,True
v13,48,720,735,118,0.2987,0.161,15,4,5,0.1271,0.0339,0.2506,0.0161,-0.0025999999999999,0.1423,0.4572720226554692,False,0.3546876846780833,0.055987684678083294,0.5397090659823573,0.42651006711409395,0.161,0.36558563981576175,True
v13,49,735,750,99,0.2506,0.101,7,0,2,0.0707,0.0,0.2253,-0.06,0.0025999999999999,0.1356333333333333,0.1222885552715762,False,0.34124494828301977,0.09064494828301978,0.6278150141215654,0.23724832214765101,0.101,0.3389756700781563,True
v13,50,750,765,89,0.2253,0.1348,3,0,3,0.0337,0.0,0.1949,0.0338,0.0228,0.1322666666666666,0.3109959085645025,False,0.3278022637282447,0.10250226372824472,0.6579587678695796,0.11308724832214766,0.1348,0.3397209568122614,True
v13,51,765,780,77,0.1949,0.2338,3,2,2,0.039,0.026,0.1494,0.099,-0.0051,0.1565333333333333,0.863718629747926,False,0.31435963101330344,0.11945963101330345,0.7010679105770288,0.13087248322147652,0.2338,0.4001216608751068,True
v13,52,780,795,59,0.1494,0.1017,2,1,1,0.0339,0.0169,0.1342,-0.1321,-0.0150999999999999,0.1567666666666667,0.1261966957243882,False,0.3009170501391054,0.1515170501391054,0.7825645151321691,0.11375838926174497,0.1017,0.37645748390521666,True
v13,53,795,810,53,0.1342,0.3962,1,1,0,0.0189,0.0189,0.081,0.2945,0.0302999999999999,0.2439,1.7704072148003296,True,0.2874745211042864,0.15327452110428638,0.7870323706293453,0.0634228187919463,0.3962,0.4859775120101274,True
v13,54,810,825,32,0.081,0.4375,1,0,0,0.0312,0.0,0.0456,0.0413,-0.038,0.3118,2.0009875015162426,True,0.2740320439097559,0.19303204390975587,0.8881042348818691,0.10469798657718121,0.4375,0.5511812912681839,True
v13,55,825,840,18,0.0456,0.7778,0,0,1,0.0,0.0,0.0101,0.3403,0.0178,0.5371666666666667,3.900902067361889,True,0.26058961855414964,0.21498961855414964,0.9439249411827033,0.0,0.7778,0.6886899764730814,True
v13,56,840,844,4,0.0101,1.0,0,0,0,0.0,0.0,0.0101,0.2221999999999999,-0.0001,0.7384333333333334,5.141457508240239,True,0.24714724503837715,0.23704724503837715,1.0,0.0,1.0,0.8,True
v14,0,0,15,392,1.0,0.0153,47,22,87,0.1199,0.0561,0.9847,0.0,0.0,0.0153,-0.4150100130391862,False,1.0,0.0,0.45150818462237974,0.3028542561252842,0.017485714285714285,0.24816841078829446,False
v14,1,15,30,386,0.9847,0.0259,50,14,65,0.1295,0.0363,0.9592,0.0106,0.0,0.0206,-0.3511700400574659,False,0.9811986232180061,-0.0035013767819939146,0.4315224236639615,0.3271028037383178,0.029599999999999998,0.24986953021324815,False
v14,2,30,45,376,0.9592,0.0346,39,15,41,0.1037,0.0399,0.926,0.0087,-0.0101999999999999,0.0252666666666666,-0.298773081100771,False,0.9623973916400246,0.0031973916400245272,0.46975880687377447,0.26193483202829,0.039542857142857143,0.2561076320123107,False
v14,3,45,60,363,0.926,0.0193,44,13,52,0.1212,0.0358,0.9082,-0.0152999999999999,-0.0077,0.0266,-0.3909194571970276,False,0.9435963052646912,0.017596305264691137,0.5519474040117327,0.3061379136145492,0.02205714285714286,0.29082940147046005,False
v14,4,60,75,356,0.9082,0.0253,28,10,35,0.0787,0.0281,0.8852,0.0059999999999999,0.0153999999999999,0.0263999999999999,-0.3547836234337897,False,0.9247953640910964,0.01659536409109641,0.5462340597261996,0.19878757261934835,0.028914285714285715,0.26981685270006384,False
v14,5,75,90,347,0.8852,0.0461,28,11,28,0.0807,0.0317,0.8444,0.0208,-0.0051999999999999,0.0302333333333333,-0.229512733054565,False,0.905994568117876,0.020794568117876056,0.5702029991235339,0.20383935337206366,0.05268571428571429,0.28992335603811203,False
v14,6,90,105,331,0.8444,0.0423,29,8,33,0.0876,0.0242,0.8087,-0.0038,-0.0177999999999999,0.0378999999999999,-0.2523987611046157,False,0.8871939173441206,0.042793917344120525,0.6957746705693318,0.22126799696893157,0.04834285714285714,0.3419006104786619,False
v14,7,105,120,317,0.8087,0.0158,12,9,24,0.0379,0.0284,0.7959,-0.0264999999999999,0.0050999999999998,0.0347333333333333,-0.4119986935589163,False,0.8683934117684657,0.059693411768465765,0.7922365131279464,0.09573124526395556,0.01805714285714286,0.3432637114468268,True
v14,8,120,135,312,0.7959,0.0,11,5,24,0.0353,0.016,0.7959,-0.0158,0.0229000000000001,0.0193666666666666,-0.5071563891354428,False,0.8495930513904568,0.05369305139045677,0.75798662354281,0.08916393028542562,0.0,0.32102743547420914,False
v14,9,135,150,312,0.7959,0.0,12,11,27,0.0385,0.0353,0.7959,0.0,0.0127999999999999,0.0052666666666666,-0.5071563891354428,False,0.8307928362078201,0.03489283620782002,0.6506755199394343,0.09724677948977015,0.0,0.27971956387372776,False
v14,10,150,165,312,0.7959,0.0,11,11,18,0.0353,0.0353,0.7959,0.0,0.0,0.0,-0.5071563891354428,False,0.8119927662201007,0.016092766220100696,0.5433652451045953,0.08916393028542562,0.0,0.23517888409892326,False
v14,11,165,180,312,0.7959,0.0064,10,8,21,0.0321,0.0256,0.7908,0.0064,0.0,0.0021333333333333,-0.468611499787989,False,0.7931928414268441,-0.0027071585731559544,0.43605579903569724,0.08108108108108107,0.007314285714285715,0.1935642501162094,False
v14,12,180,195,310,0.7908,0.0065,18,0,26,0.0581,0.0,0.7857,9.99999999999994e-05,-0.0051000000000001,0.0043,-0.468009235891935,False,0.7743930618257764,-0.016406938174223562,0.35785783939365284,0.1467542308663804,0.0074285714285714285,0.1754654105021658,False
v14,13,195,210,308,0.7857,0.0097,16,7,19,0.0519,0.0227,0.7781,0.0032,1.1102230246251563e-16,0.0075333333333333,-0.4487367912182082,False,0.7555934274159881,-0.030106572584011837,0.27966070849937896,0.13109371053296287,0.011085714285714286,0.14251731122062988,False
v14,14,210,225,305,0.7781,0.0098,17,4,25,0.0557,0.0131,0.7704,9.99999999999994e-05,-0.0024999999999999,0.0086666666666666,-0.4481345273221542,False,0.7367939381965698,-0.041306061803430216,0.21573433657998387,0.14069209396312202,0.0112,0.11891215342461796,False
v14,15,225,240,302,0.7704,0.0066,12,3,12,0.0397,0.0099,0.7653,-0.0031999999999999,-0.0001000000000001,0.0087,-0.4674069719958811,False,0.7179945941670667,-0.052405405832933294,0.15237959060986547,0.10027784794139935,0.007542857142857143,0.08402454868936893,False
v14,16,240,255,300,0.7653,0.0133,29,11,21,0.0967,0.0367,0.7551,0.0066999999999999,0.0026,0.0098999999999999,-0.4270552909602654,False,0.699195395325205,-0.06610460467479495,0.07418494592516131,0.24425359939378632,0.0152,0.0846046982488218,False
v14,17,255,270,296,0.7551,0.0236,40,4,20,0.1351,0.0135,0.7372,0.0103,-0.0050999999999999,0.0144999999999999,-0.3650221096667071,False,0.6803963416705301,-0.0747036583294699,0.02510178763875759,0.3412477898459207,0.02697142857142857,0.0890788444532586,False
v14,18,270,285,289,0.7372,0.0208,54,7,19,0.1869,0.0242,0.7219,-0.0028,-0.0077,0.0192333333333333,-0.3818854987562181,False,0.6615974332016776,-0.07560256679832233,0.019970843184458728,0.47208891134124786,0.023771428571428572,0.1119146909706045,False
v14,19,285,300,283,0.7219,0.0459,79,3,20,0.2792,0.0106,0.6888,0.0251,0.0026,0.0301,-0.2307172608466729,False,0.6427986699177382,-0.07910133008226183,0.0,0.7052285930790604,0.05245714285714286,0.16202857575866922,False
v14,20,300,315,270,0.6888,0.0926,97,6,20,0.3593,0.0222,0.625,0.0467,-0.0178,0.0531,0.0505399786105285,False,0.6240000518173474,-0.06479994818265256,0.08163188877315662,0.9075524122253095,0.10582857142857142,0.25649466652575315,False
v14,21,315,330,245,0.625,0.0898,97,2,15,0.3959,0.0082,0.5689,-0.0027999999999999,-0.0306999999999999,0.0761,0.0336765895210175,False,0.6052015789000507,-0.019798421099949337,0.33849934949999644,1.0,0.10262857142857143,0.37645116837142717,True
v14,22,330,345,223,0.5689,0.0897,63,1,15,0.2825,0.0045,0.5179,-0.0001,0.0076999999999999,0.0907,0.0330743256249635,False,0.5864032511635742,0.017503251163574207,0.5514162537994255,0.7135640313210406,0.10251428571428571,0.40428502206969263,True
v14,23,345,360,203,0.5179,0.0837,41,1,8,0.202,0.0049,0.4745,-0.006,0.0051000000000001,0.0877333333333333,-0.0030615081382743,False,0.5676050686074632,0.049705068607463154,0.7352233291104382,0.5102298560242486,0.09565714285714286,0.43439815999188214,True
v14,24,360,375,186,0.4745,0.0161,29,2,9,0.1559,0.0108,0.4668,-0.0676,0.0075999999999998,0.0631666666666666,-0.4101919018707544,False,0.5488070312308082,0.07430703123080823,0.8756506451955454,0.3937863096741602,0.0184,0.4363775200130502,True
v14,25,375,390,183,0.4668,0.0437,19,3,5,0.1038,0.0164,0.4464,0.0276,0.0357,0.0478333333333333,-0.2439670665598601,False,0.530009139032245,0.06320913903224501,0.8123041862359153,0.26218742106592574,0.04994285714285714,0.3973363015646942,True
v14,26,390,405,175,0.4464,0.0171,14,3,10,0.08,0.0171,0.4388,-0.0266,-0.0126999999999999,0.0256333333333333,-0.4041692629102148,False,0.5112113920104093,0.06481139201040931,0.8214498015210746,0.2020712301086133,0.019542857142857143,0.3768113094872954,True
