video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier
v24,4,60,75,326,0.8907,0.0337,36,7,30,0.1104,0.0215,0.8607,-0.0046,-0.01090000000000002,0.03263333333333334,-0.2618841448958618,False
v24,5,75,90,315,0.8607,0.0508,25,5,21,0.0794,0.0159,0.8169,0.017099999999999997,0.005499999999999949,0.04093333333333333,-0.16915203859007127,False
v24,6,90,105,299,0.8169,0.0301,22,9,20,0.0736,0.0301,0.7923,-0.0207,-0.013800000000000034,0.0382,-0.2814066935918177,False
v24,7,105,120,290,0.7923,0.0172,18,1,20,0.0621,0.0034,0.7787,-0.012899999999999998,0.019200000000000106,0.0327,-0.3513624930856597,False
v24,8,120,135,285,0.7787,0.007,17,5,19,0.0596,0.0175,0.7732,-0.0102,0.010999999999999899,0.0181,-0.40667638105753473,False
v24,9,135,150,283,0.7732,0.0035,15,5,17,0.053,0.0177,0.7705,-0.0035,0.008100000000000107,0.009233333333333335,-0.42565663673415854,False
v24,10,150,165,282,0.7705,0.0142,25,6,15,0.0887,0.0213,0.7596,0.010700000000000001,0.0027999999999999137,0.008233333333333336,-0.367631283665623,False
v24,11,165,180,278,0.7596,0.0072,16,4,14,0.0576,0.0144,0.7541,-0.007000000000000001,-0.008199999999999874,0.008300000000000004,-0.4055917950188706,False
v24,12,180,195,276,0.7541,0.0072,28,7,13,0.1014,0.0254,0.7486,0.0,0.005399999999999849,0.009533333333333336,-0.4055917950188706,False
v24,13,195,210,274,0.7486,0.0255,47,10,20,0.1715,0.0365,0.7295,0.018299999999999997,1.1102230246251565e-16,0.013300000000000001,-0.30635217248109475,False
v24,14,210,225,267,0.7295,0.0375,65,4,11,0.2434,0.015,0.7022,0.012,-0.013600000000000056,0.023400000000000004,-0.2412770101612417,False
v24,15,225,240,257,0.7022,0.0389,55,5,11,0.214,0.0195,0.6749,0.0013999999999999985,-0.008199999999999985,0.033966666666666666,-0.23368490789059218,False
v24,16,240,255,247,0.6749,0.0688,74,5,9,0.2996,0.0202,0.6284,0.029900000000000003,0.0,0.0484,-0.07153929511029172,False
v24,17,255,270,230,0.6284,0.0478,55,4,9,0.2391,0.0174,0.5984,-0.020999999999999998,-0.019200000000000106,0.051833333333333335,-0.1854208291700345,False
v24,18,270,285,219,0.5984,0.0502,44,3,5,0.2009,0.0137,0.5683,0.0023999999999999994,0.01650000000000018,0.055600000000000004,-0.1724057967060639,False
v24,19,285,300,208,0.5683,0.024,29,4,13,0.1394,0.0192,0.5546,-0.0262,-0.00010000000000010001,0.04066666666666668,-0.31448656777107636,False
v24,20,300,315,203,0.5546,0.0049,14,3,8,0.069,0.0148,0.5519,-0.0191,0.01639999999999997,0.026366666666666667,-0.41806453446350905,False
v24,21,315,330,202,0.5519,0.005,7,4,11,0.0347,0.0198,0.5492,0.00010000000000000026,0.01100000000000001,0.011300000000000004,-0.41752224144417693,False
v24,22,330,345,201,0.5492,0.0149,9,4,10,0.0448,0.0199,0.541,0.009899999999999999,1.1102230246251565e-16,0.00826666666666667,-0.36383523253029826,False
v24,23,345,360,198,0.541,0.0051,6,2,6,0.0303,0.0101,0.5383,-0.0098,-0.00550000000000006,0.008333333333333338,-0.4169799484248448,False
v24,24,360,375,197,0.5383,0.0102,3,1,9,0.0152,0.0051,0.5328,0.0051,0.005499999999999949,0.010066666666666672,-0.3893230044389073,False
v24,25,375,390,195,0.5328,0.0103,2,1,13,0.0103,0.0051,0.5273,9.99999999999994e-05,-0.0027999999999999137,0.008533333333333339,-0.3887807114195752,False
v24,26,390,405,193,0.5273,0.0052,2,2,9,0.0104,0.0104,0.5246,-0.0051,-1.1102230246251565e-16,0.008566666666666672,-0.41643765540551275,False
v24,27,405,420,192,0.5246,0.0104,4,5,8,0.0208,0.026,0.5191,0.0052,0.0028000000000000247,0.008633333333333338,-0.3882384184002431,False
v24,28,420,435,190,0.5191,0.0263,6,2,2,0.0316,0.0105,0.5055,0.0159,-0.0027999999999999137,0.01396666666666667,-0.3020138283264378,False
v24,29,435,450,185,0.5055,0.0,3,7,7,0.0162,0.0378,0.5055,-0.0263,-0.008100000000000107,0.012233333333333337,-0.44463689241078236,False
v24,30,450,465,185,0.5055,0.0054,1,7,8,0.0054,0.0378,0.5027,0.0054,0.013600000000000056,0.01056666666666667,-0.4153530693668485,False
v24,31,465,480,184,0.5027,0.0054,4,2,10,0.0217,0.0109,0.5,0.0,-0.0027999999999999137,0.0036000000000000047,-0.4153530693668485,False
v24,32,480,495,183,0.5,0.0164,5,1,9,0.0273,0.0055,0.4918,0.011000000000000001,9.999999999987796e-05,0.009066666666666673,-0.3557008372403166,False
v24,33,495,510,180,0.4918,0.0056,7,2,5,0.0389,0.0111,0.4891,-0.0108,-0.005499999999999949,0.009133333333333339,-0.41426848332818433,False
v24,34,510,525,179,0.4891,0.0056,8,2,8,0.0447,0.0112,0.4863,0.0,0.005499999999999949,0.009200000000000005,-0.41426848332818433,False
v24,35,525,540,178,0.4863,0.0169,1,5,3,0.0056,0.0281,0.4781,0.011299999999999998,-9.999999999993348e-05,0.00936666666666667,-0.35298937214365605,False
v24,36,540,555,175,0.4781,0.0229,1,3,7,0.0057,0.0171,0.4672,0.006000000000000002,-0.005400000000000016,0.015133333333333337,-0.3204517909837295,False
v24,37,555,570,171,0.4672,0.0117,1,4,7,0.0058,0.0234,0.4617,-0.0112,-0.0027000000000000357,0.01716666666666667,-0.38118860914892566,False
v24,38,570,585,169,0.4617,0.0237,1,3,4,0.0059,0.0178,0.4508,0.011999999999999999,0.005400000000000016,0.019433333333333337,-0.31611344682907266,False
v24,39,585,600,165,0.4508,0.0424,7,5,4,0.0424,0.0303,0.4317,0.0187,-0.005400000000000016,0.025933333333333336,-0.21470465221396837,False
v24,40,600,615,158,0.4317,0.1013,4,2,4,0.0253,0.0127,0.388,0.0589,-0.008199999999999985,0.055799999999999995,0.10470593617264354,False
v24,41,615,630,142,0.388,0.1338,1,3,2,0.007,0.0211,0.3361,0.0325,-0.024599999999999955,0.09250000000000001,0.2809511674555788,False
v24,42,630,645,123,0.3361,0.0976,1,3,4,0.0081,0.0244,0.3033,-0.036199999999999996,-0.00820000000000004,0.11090000000000001,0.08464109445735556,False
v24,43,645,660,111,0.3033,0.1802,3,2,1,0.027,0.018,0.2486,0.08259999999999999,0.019100000000000006,0.13720000000000002,0.5325751284256771,False
v24,44,660,675,91,0.2486,0.0989,3,0,2,0.033,0.0,0.224,-0.0813,-0.02190000000000003,0.1255666666666667,0.09169090370867294,False
v24,45,675,690,82,0.224,0.1951,2,0,0,0.0244,0.0,0.1803,0.0962,0.030100000000000043,0.15806666666666666,0.6133767883061613,False
v24,46,690,705,66,0.1803,0.3182,2,1,0,0.0303,0.0152,0.123,0.12309999999999999,-0.019100000000000034,0.20406666666666665,1.2809394951039867,True
v24,47,705,720,45,0.123,0.3556,1,1,2,0.0222,0.0222,0.0792,0.037400000000000044,-0.013599999999999973,0.28963333333333335,1.4837570843341956,True
v24,48,720,735,29,0.0792,0.7931,1,1,0,0.0345,0.0345,0.0164,0.4375,0.013499999999999998,0.4889666666666666,3.8562890439121706,True
v24,49,735,742,6,0.0164,1.0,0,0,0,0.0,0.0,0.0164,0.20689999999999997,-0.019000000000000017,0.7162333333333333,4.978293300910303,True
v25,0,0,15,387,1.0,0.0413,98,22,91,0.2532,0.0568,0.9587,0.0,0.0,0.0413,-0.3088798181986724,False
v25,1,15,30,371,0.9587,0.035,69,13,65,0.186,0.035,0.9251,-0.0063,0.0,0.03815,-0.34217057851776045,False
v25,2,30,45,358,0.9251,0.0615,68,9,44,0.1899,0.0251,0.8682,0.026499999999999996,0.00770000000000004,0.04593333333333333,-0.20213801527080272,False
v25,3,45,60,336,0.8682,0.0506,52,12,44,0.1548,0.0357,0.8243,-0.0109,-0.0233000000000001,0.04903333333333334,-0.25973631487049476,False
v25,4,60,75,319,0.8243,0.0502,40,6,42,0.1254,0.0188,0.7829,-0.0003999999999999976,0.013000000000000123,0.0541,-0.26185001393837337,False
v25,5,75,90,303,0.7829,0.0033,17,9,32,0.0561,0.0297,0.7804,-0.046900000000000004,0.0024999999999999467,0.0347,-0.5096812296471401,False
v25,6,90,105,302,0.7804,0.0033,20,10,33,0.0662,0.0331,0.7778,0.0,0.038899999999999935,0.018933333333333333,-0.5096812296471401,False
v25,7,105,120,301,0.7778,0.01,13,13,30,0.0432,0.0432,0.77,0.0067,-9.999999999987796e-05,0.005533333333333334,-0.47427677026017345,False
v25,8,120,135,298,0.77,0.0101,21,12,35,0.0705,0.0403,0.7623,9.99999999999994e-05,-0.0052000000000000934,0.007799999999999999,-0.47374834549320377,False
v25,9,135,150,295,0.7623,0.0068,22,12,19,0.0746,0.0407,0.7571,-0.0033,9.999999999998899e-05,0.008966666666666666,-0.49118636280320227,False
v25,10,150,165,293,0.7571,0.0068,19,8,25,0.0648,0.0273,0.7519,0.0,0.0025000000000000577,0.007899999999999999,-0.49118636280320227,False
v25,11,165,180,291,0.7519,0.0137,23,4,23,0.079,0.0137,0.7416,0.006900000000000001,0.0,0.009099999999999999,-0.4547250538822963,False
v25,12,180,195,287,0.7416,0.0244,23,10,28,0.0801,0.0348,0.7235,0.010700000000000001,-0.005099999999999993,0.014966666666666668,-0.3981836038165435,False
v25,13,195,210,280,0.7235,0.0214,42,5,31,0.15,0.0179,0.708,-0.0030000000000000027,-0.007800000000000029,0.01983333333333333,-0.4140363468256331,False
v25,14,210,225,274,0.708,0.0511,65,7,28,0.2372,0.0255,0.6718,0.0297,0.0025999999999999357,0.0323,-0.2570941910356465,False
v25,15,225,240,260,0.6718,0.0769,95,7,23,0.3654,0.0269,0.6202,0.025799999999999997,-0.02069999999999994,0.049800000000000004,-0.12076060115747633,False
v25,16,240,255,240,0.6202,0.1125,128,5,19,0.5333,0.0208,0.5504,0.03560000000000001,-0.01539999999999997,0.08016666666666666,0.06735861588371977,False
v25,17,255,270,213,0.5504,0.108,88,11,18,0.4131,0.0516,0.491,-0.004500000000000004,-0.018199999999999994,0.09913333333333334,0.04357950137008541,False
v25,18,270,285,190,0.491,0.1053,58,3,9,0.3053,0.0158,0.4393,-0.002699999999999994,0.010399999999999965,0.10859999999999999,0.029312032661904845,False
v25,19,285,300,170,0.4393,0.0471,23,2,18,0.1353,0.0118,0.4186,-0.0582,0.00770000000000004,0.0868,-0.27823118171443256,False
v25,20,300,315,162,0.4186,0.037,12,4,20,0.0741,0.0247,0.4031,-0.010100000000000005,0.030999999999999972,0.06313333333333335,-0.3316020831783675,False
v25,21,315,330,156,0.4031,0.0192,9,5,12,0.0577,0.0321,0.3953,-0.0178,0.005199999999999982,0.03443333333333334,-0.42566169169896545,False
v25,22,330,345,153,0.3953,0.0,8,7,8,0.0523,0.0458,0.3953,-0.0192,0.007699999999999985,0.018733333333333338,-0.5271192469571386,False
v25,23,345,360,153,0.3953,0.0261,5,3,10,0.0327,0.0196,0.385,0.0261,0.007800000000000029,0.015100000000000004,-0.38920038277805946,False
v25,24,360,375,149,0.385,0.0268,8,6,8,0.0537,0.0403,0.3747,0.0006999999999999992,-0.010299999999999976,0.017633333333333338,-0.38550140940927186,False
v25,25,375,390,145,0.3747,0.0138,8,2,4,0.0552,0.0138,0.3695,-0.013000000000000001,-5.551115123125783e-17,0.022233333333333338,-0.4541966291153267,False
v25,26,390,405,143,0.3695,0.0629,10,4,6,0.0699,0.028,0.3463,0.0491,0.005100000000000049,0.03450000000000001,-0.1947400685332276,False
v25,27,405,420,134,0.3463,0.1716,8,2,11,0.0597,0.0149,0.2868,0.1087,-0.018000000000000016,0.08276666666666667,0.37965765316278405,False
v25,28,420,435,111,0.2868,0.1351,4,1,11,0.036,0.009,0.2481,-0.036500000000000005,-0.0363,0.12320000000000002,0.18678261321886105,False
v25,29,435,450,96,0.2481,0.2292,0,1,4,0.0,0.0104,0.1912,0.09409999999999999,0.020799999999999985,0.17863333333333334,0.6840303189373035,False
v25,30,450,465,74,0.1912,0.3514,4,0,5,0.0541,0.0,0.124,0.1222,-0.018199999999999966,0.23856666666666668,1.3297653841742179,True
v25,31,465,480,48,0.124,0.4792,1,0,2,0.0208,0.0,0.0646,0.12780000000000002,-0.010300000000000031,0.3532666666666667,2.005092236361433,True
v25,32,480,495,25,0.0646,1.0,0,1,2,0.0,0.04,0.0,0.5207999999999999,0.007800000000000015,0.6102,4.75712842273938,True
v25,33,495,496,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-1.0,-0.00520000000000001,0.4930666666666667,-0.5271192469571386,False
v26,0,0,15,352,1.0,0.0256,68,23,93,0.1932,0.0653,0.9744,0.0,0.0,0.0256,-0.39365148114546517,False
v26,1,15,30,343,0.9744,0.0321,45,7,60,0.1312,0.0204,0.9432,0.006499999999999995,0.0,0.02885,-0.36064596081207967,False
v26,2,30,45,332,0.9432,0.0241,31,19,51,0.0934,0.0572,0.9205,-0.007999999999999997,-0.005600000000000049,0.027266666666666665,-0.40126813968393876,False
v26,3,45,60,324,0.9205,0.0463,33,13,58,0.1019,0.0401,0.8778,0.0222,0.008499999999999952,0.034166666666666665,-0.2885415933145299,False
v26,4,60,75,309,0.8778,0.0583,30,10,23,0.0971,0.0324,0.8267,0.011999999999999997,-0.019999999999999907,0.042899999999999994,-0.22760832500674136,False
v26,5,75,90,291,0.8267,0.0275,20,7,20,0.0687,0.0241,0.804,-0.030799999999999998,-0.008400000000000074,0.044033333333333334,-0.38400371366339864,False
v26,6,90,105,283,0.804,0.0318,24,6,15,0.0848,0.0212,0.7784,0.004300000000000002,0.028400000000000092,0.03919999999999999,-0.36216929251977437,False
v26,7,105,120,274,0.7784,0.0109,9,6,20,0.0328,0.0219,0.7699,-0.020900000000000002,-0.0029000000000001247,0.023399999999999994,-0.4682947348225061,False
v26,8,120,135,271,0.7699,0.0037,6,4,9,0.0221,0.0148,0.767,-0.0072,0.017100000000000115,0.015466666666666663,-0.5048546958071793,False
v26,9,135,150,270,0.767,0.0185,21,11,20,0.0778,0.0407,0.7528,0.014799999999999999,0.005599999999999938,0.011033333333333326,-0.42970366489424006,False
v26,10,150,165,265,0.7528,0.0075,10,6,24,0.0377,0.0226,0.7472,-0.011,-0.011299999999999977,0.009899999999999992,-0.4855591608430463,False
v26,11,165,180,263,0.7472,0.0038,12,4,13,0.0456,0.0152,0.7443,-0.0036999999999999997,0.008599999999999941,0.009933333333333325,-0.5043469185712811,False
v26,12,180,195,262,0.7443,0.0191,19,8,12,0.0725,0.0305,0.7301,0.0153,0.0027000000000000357,0.010133333333333326,-0.42665700147885066,False
v26,13,195,210,257,0.7301,0.0039,8,3,14,0.0311,0.0117,0.7273,-0.015199999999999998,-0.011299999999999977,0.008933333333333326,-0.5038391413353828,False
v26,14,210,225,256,0.7273,0.0,2,3,19,0.0078,0.0117,0.7273,-0.0039,0.011399999999999966,0.007666666666666659,-0.523642453535414,False
v26,15,225,240,256,0.7273,0.0117,9,6,17,0.0352,0.0234,0.7188,0.0117,0.0028000000000000247,0.005199999999999993,-0.46423251693532025,False
v26,16,240,255,253,0.7188,0.0079,7,4,19,0.0277,0.0158,0.7131,-0.0037999999999999996,-0.008499999999999952,0.006533333333333326,-0.48352805189945325,False
v26,17,255,270,251,0.7131,0.0159,11,4,9,0.0438,0.0159,0.7017,0.008,0.0027999999999999137,0.011833333333333326,-0.44290587302759427,False
v26,18,270,285,247,0.7017,0.0121,14,4,15,0.0567,0.0162,0.6932,-0.0038000000000000013,-0.005699999999999927,0.01196666666666666,-0.4622014079917273,False
v26,19,285,300,244,0.6932,0.0,10,6,10,0.041,0.0246,0.6932,-0.0121,0.0029000000000000137,0.009333333333333327,-0.523642453535414,False
v26,20,300,315,244,0.6932,0.0041,15,6,3,0.0615,0.0246,0.6903,0.0041,0.008499999999999952,0.0053999999999999925,-0.5028235868635863,False
v26,21,315,330,243,0.6903,0.0041,9,1,23,0.037,0.0041,0.6875,0.0,-0.0029000000000000137,0.0027333333333333268,-0.5028235868635863,False
v26,22,330,345,242,0.6875,0.0083,13,3,13,0.0537,0.0124,0.6818,0.0042,9.999999999998899e-05,0.005499999999999994,-0.4814969429558603,False
v26,23,345,360,240,0.6818,0.0042,15,5,15,0.0625,0.0208,0.679,-0.0041,-0.0029000000000000137,0.005533333333333327,-0.5023158096276882,False
v26,24,360,375,239,0.679,0.0377,24,1,14,0.1004,0.0042,0.6534,0.033499999999999995,0.0029000000000001247,0.016733333333333326,-0.3322104356017784,False
v26,25,375,390,230,0.6534,0.0174,29,0,8,0.1261,0.0,0.642,-0.0203,-0.022800000000000153,0.019766666666666658,-0.43528921448912067,False
v26,26,390,405,226,0.642,0.0265,37,4,11,0.1637,0.0177,0.625,0.0091,0.014200000000000101,0.02719999999999999,-0.3890814860223811,False
v26,27,405,420,220,0.625,0.0636,50,9,16,0.2273,0.0409,0.5852,0.03710000000000001,-0.005600000000000049,0.03583333333333333,-0.2006961315041347,False
v26,28,420,435,206,0.5852,0.0922,93,2,11,0.4515,0.0097,0.5312,0.0286,-0.02279999999999993,0.06076666666666666,-0.05547184203723863,False
v26,29,435,450,187,0.5312,0.0909,77,3,15,0.4118,0.016,0.483,-0.0013000000000000095,-0.014200000000000101,0.08223333333333332,-0.06207294610391577,False
v26,30,450,465,170,0.483,0.1235,64,3,11,0.3765,0.0176,0.4233,0.032600000000000004,0.005800000000000027,0.1022,0.10346243279890985,False
v26,31,465,480,149,0.4233,0.1477,48,2,4,0.3221,0.0134,0.3608,0.0242,-0.011499999999999955,0.12069999999999999,0.22634452388628343,False
v26,32,480,495,127,0.3608,0.0945,23,3,8,0.1811,0.0236,0.3267,-0.0532,-0.0028000000000000247,0.12190000000000001,-0.04379296561157917,False
v26,33,495,510,115,0.3267,0.0609,11,3,3,0.0957,0.0261,0.3068,-0.0336,0.02839999999999998,0.10103333333333332,-0.21440611687338712,False
v26,34,510,525,108,0.3068,0.0278,11,1,10,0.1019,0.0093,0.2983,-0.033100000000000004,0.014200000000000046,0.06106666666666666,-0.3824803819557039,False
v26,35,525,540,105,0.2983,0.1238,3,1,6,0.0286,0.0095,0.2614,0.096,0.011399999999999966,0.07083333333333332,0.10498576450660453,False
v26,36,540,555,92,0.2614,0.1522,1,1,4,0.0109,0.0109,0.2216,0.02840000000000001,-0.02839999999999998,0.10126666666666666,0.24919449950170416,False
v26,37,555,570,78,0.2216,0.1282,3,0,4,0.0385,0.0,0.1932,-0.023999999999999994,-0.0029000000000000414,0.13473333333333334,0.12732796288612708,False
v26,38,570,585,68,0.1932,0.0882,1,2,3,0.0147,0.0294,0.1761,-0.04000000000000001,0.011400000000000049,0.12286666666666664,-0.07578293147316817,False
v26,39,585,600,62,0.1761,0.2419,2,2,3,0.0323,0.0323,0.1335,0.1537,0.011299999999999977,0.15276666666666666,0.7046706801024236,False
v26,40,600,615,47,0.1335,0.3617,0,2,5,0.0,0.0426,0.0852,0.11980000000000002,-0.025499999999999995,0.2306,1.312987808708513,True
v26,41,615,630,30,0.0852,0.1333,1,0,3,0.0333,0.0,0.0739,-0.22840000000000002,-0.005700000000000011,0.24563333333333334,0.15322460191693718,False
v26,42,630,645,26,0.0739,0.4615,0,0,1,0.0,0.0,0.0398,0.32820000000000005,0.037000000000000005,0.31883333333333336,1.8197494901349545,True
v26,43,645,660,14,0.0398,0.7857,0,0,0,0.0,0.0,0.0085,0.32419999999999993,-0.022799999999999987,0.46016666666666667,3.4659632889170418,True
v26,44,660,661,3,0.0085,1.0,0,0,0,0.0,0.0,0.0085,0.21430000000000005,0.00279999999999999,0.7490666666666667,4.554129905446966,True
v27,0,0,15,413,1.0,0.0218,54,34,72,0.1308,0.0823,0.9782,0.0,0.0,0.0218,-0.40458195759194693,False
v27,1,15,30,404,0.9782,0.0322,61,19,72,0.151,0.047,0.9467,0.0104,0.0,0.027,-0.3560899400864007,False
v27,2,30,45,391,0.9467,0.046,57,20,59,0.1458,0.0512,0.9031,0.0138,-0.009699999999999931,0.03333333333333333,-0.2917447630117335,False
v27,3,45,60,373,0.9031,0.0483,49,13,40,0.1314,0.0349,0.8596,0.0023000000000000034,-0.0121,0.042166666666666665,-0.28102056683262233,False
v27,4,60,75,355,0.8596,0.0592,34,14,46,0.0958,0.0394,0.8087,0.0109,9.999999999998899e-05,0.051166666666666666,-0.2301972023316171,False
v27,5,75,90,334,0.8087,0.0509,41,10,20,0.1228,0.0299,0.7676,-0.008300000000000002,-0.007400000000000073,0.05280000000000001,-0.2688975624562358,False
v27,6,90,105,317,0.7676,0.0,14,5,18,0.0442,0.0158,0.7676,-0.0509,0.009800000000000031,0.0367,-0.5062286865939574,False
v27,7,105,120,317,0.7676,0.0032,10,5,18,0.0315,0.0158,0.7651,0.0032,0.041100000000000025,0.018033333333333335,-0.4913080658230201,False
v27,8,120,135,316,0.7651,0.0127,17,6,24,0.0538,0.019,0.7554,0.0095,-0.0024999999999999467,0.005299999999999999,-0.4470124729092999,False
v27,9,135,150,312,0.7554,0.0064,13,6,20,0.0417,0.0192,0.7506,-0.006299999999999999,-0.007200000000000095,0.0074333333333333335,-0.47638744505208275,False
v27,10,150,165,310,0.7506,0.0032,19,10,26,0.0613,0.0323,0.7482,-0.0032,0.0049000000000001265,0.007433333333333333,-0.4913080658230201,False
v27,11,165,180,309,0.7482,0.0065,13,5,18,0.0421,0.0162,0.7433,0.0032999999999999995,0.0023999999999998467,0.005366666666666666,-0.47592117565299097,False
v27,12,180,195,307,0.7433,0.0163,19,11,25,0.0619,0.0358,0.7312,0.0098,-0.0024999999999999467,0.008666666666666666,-0.4302267745419955,False
v27,13,195,210,302,0.7312,0.0066,9,3,17,0.0298,0.0099,0.7264,-0.009699999999999999,-0.007199999999999984,0.009799999999999998,-0.4754549062538992,False
v27,14,210,225,300,0.7264,0.01,14,5,24,0.0467,0.0167,0.7191,0.0034000000000000002,0.007300000000000084,0.010966666666666666,-0.4596017466847783,False
v27,15,225,240,297,0.7191,0.0034,16,8,29,0.0539,0.0269,0.7167,-0.0066,-0.0025000000000001688,0.006666666666666667,-0.4903755270248365,False
v27,16,240,255,296,0.7167,0.0101,17,3,17,0.0574,0.0101,0.7094,0.006699999999999999,0.0049000000000001265,0.007833333333333333,-0.4591354772856865,False
v27,17,255,270,293,0.7094,0.0102,23,7,22,0.0785,0.0239,0.7022,0.00010000000000000113,-0.0049000000000000155,0.007899999999999999,-0.4586692078865947,False
v27,18,270,285,290,0.7022,0.0379,30,10,21,0.1034,0.0345,0.6755,0.027700000000000002,9.999999999998899e-05,0.0194,-0.3295125843381686,False
v27,19,285,300,279,0.6755,0.0358,62,8,23,0.2222,0.0287,0.6513,-0.0021000000000000046,-0.019500000000000073,0.027966666666666667,-0.33930424171909623,False
v27,20,300,315,269,0.6513,0.0446,78,3,28,0.29,0.0112,0.6223,0.008800000000000002,0.0025000000000000577,0.039433333333333334,-0.2982725345990186,False
v27,21,315,330,257,0.6223,0.0778,86,4,17,0.3346,0.0156,0.5738,0.03319999999999999,-0.0048000000000000265,0.05273333333333333,-0.14347109410054404,False
v27,22,330,345,237,0.5738,0.1139,100,3,7,0.4219,0.0127,0.5085,0.03610000000000001,-0.019499999999999962,0.07876666666666667,0.02485215897159253,False
v27,23,345,360,210,0.5085,0.081,60,3,7,0.2857,0.0143,0.4673,-0.0329,-0.016800000000000037,0.0909,-0.1285504733296067,False
v27,24,360,375,193,0.4673,0.0518,28,4,7,0.1451,0.0207,0.4431,-0.029200000000000004,0.024100000000000066,0.08223333333333334,-0.2647011378644097,False
v27,25,375,390,183,0.4431,0.0437,9,1,12,0.0492,0.0055,0.4237,-0.008099999999999996,0.01699999999999996,0.05883333333333334,-0.3024689591908447,False
v27,26,390,405,175,0.4237,0.0114,12,4,12,0.0686,0.0229,0.4189,-0.0323,0.0048000000000000265,0.03563333333333333,-0.4530739750974932,False
v27,27,405,420,173,0.4189,0.0116,4,4,12,0.0231,0.0231,0.414,0.0001999999999999988,0.014599999999999946,0.022233333333333338,-0.45214143629930964,False
v27,28,420,435,171,0.414,0.0234,4,5,9,0.0234,0.0292,0.4044,0.011800000000000001,-9.999999999998899e-05,0.015466666666666665,-0.3971216472064783,False
v27,29,435,450,167,0.4044,0.012,5,3,12,0.0299,0.018,0.3995,-0.0114,-0.004699999999999982,0.015666666666666666,-0.45027635870294247,False
v27,30,450,465,165,0.3995,0.0121,4,2,9,0.0242,0.0121,0.3947,9.99999999999994e-05,0.0047000000000000375,0.015833333333333335,-0.4498100893038507,False
v27,31,465,480,163,0.3947,0.0798,3,1,8,0.0184,0.0061,0.3632,0.0677,9.999999999993348e-05,0.03463333333333333,-0.1341457061187082,False
v27,32,480,495,150,0.3632,0.1467,2,3,4,0.0133,0.02,0.3099,0.0669,-0.026699999999999946,0.07953333333333333,0.17778852187369995,False
v27,33,495,510,128,0.3099,0.1641,5,2,5,0.0391,0.0156,0.2591,0.0174,-0.02180000000000004,0.13019999999999998,0.2589193973156716,False
v27,34,510,525,107,0.2591,0.1495,2,3,5,0.0187,0.028,0.2203,-0.014600000000000002,0.0025000000000000022,0.15343333333333334,0.1908440650482701,False
v27,35,525,540,91,0.2203,0.2418,1,1,2,0.011,0.011,0.1671,0.0923,0.01200000000000001,0.18513333333333334,0.6212107204099931,False
v27,36,540,555,69,0.1671,0.3913,2,2,2,0.029,0.029,0.1017,0.1495,-0.014399999999999996,0.26086666666666664,1.3182834720522205,True
v27,37,555,570,42,0.1017,0.381,1,0,3,0.0238,0.0,0.063,-0.010299999999999976,-0.012200000000000003,0.33803333333333335,1.2702577239457662,True
v27,38,570,585,26,0.063,0.8846,1,0,0,0.0385,0.0,0.0073,0.5036,0.0267,0.5523,3.618390417772026,True
v27,39,585,587,3,0.0073,1.0,0,0,1,0.0,0.0,0.0073,0.11539999999999995,-0.017,0.7552,4.156465304323953,True
v28,0,0,15,388,1.0,0.0077,54,30,94,0.1392,0.0773,0.9923,0.0,0.0,0.0077,-0.4778158352808218,False
v28,1,15,30,385,0.9923,0.0364,60,20,75,0.1558,0.0519,0.9562,0.028700000000000003,0.0,0.02205,-0.3416186099498083,False
v28,2,30,45,371,0.9562,0.027,41,20,57,0.1105,0.0539,0.9304,-0.009400000000000002,-0.02839999999999987,0.0237,-0.38622676040665593,False
v28,3,45,60,361,0.9304,0.0443,46,15,60,0.1274,0.0416,0.8892,0.0173,0.010299999999999865,0.0359,-0.3041287813743725,False
v28,4,60,75,345,0.8892,0.0464,42,7,40,0.1217,0.0203,0.8479,0.0020999999999999977,-0.01539999999999997,0.039233333333333335,-0.29416313074039596,False
v28,5,75,90,329,0.8479,0.0334,33,9,37,0.1003,0.0274,0.8196,-0.012999999999999998,-9.999999999998899e-05,0.04136666666666667,-0.355855253712632,False
v28,6,90,105,318,0.8196,0.0094,34,4,33,0.1069,0.0126,0.8119,-0.024,0.013000000000000012,0.029733333333333334,-0.46974840381522165,False
v28,7,105,120,315,0.8119,0.0508,66,7,35,0.2095,0.0222,0.7706,0.0414,0.02059999999999995,0.031199999999999995,-0.2732827198882545,False
v28,8,120,135,299,0.7706,0.0535,88,8,31,0.2943,0.0268,0.7294,0.002700000000000001,-0.03359999999999996,0.037899999999999996,-0.2604697405017131,False
v28,9,135,150,283,0.7294,0.0601,120,9,22,0.424,0.0318,0.6856,0.006600000000000002,0.00010000000000010001,0.054799999999999995,-0.22914912422350098,False
v28,10,150,165,266,0.6856,0.1015,98,5,15,0.3684,0.0188,0.616,0.041400000000000006,-0.0026000000000001577,0.0717,-0.032683440296533736,False
v28,11,165,180,239,0.616,0.0586,84,5,19,0.3515,0.0209,0.5799,-0.04290000000000001,-0.025799999999999934,0.0734,-0.23626744610491285,False
