user_id,completion_ratio,n_pauses,n_replays,n_seeks,cluster,persona_label
u2001_v17,0.5954492415402567,2.0,1.0,0.0,2,Engagé fluide
u2001_v26,0.6332829046898639,2.0,0.0,1.0,2,Engagé fluide
u2001_v27,0.8601362862010221,4.0,0.0,1.0,2,Engagé fluide
u2002_v14,0.3745810055865922,2.0,0.0,3.0,0,Décrocheur rapide
u2003_v19,0.9348884381338742,4.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2003_v22,0.04489164086687306,2.0,1.0,3.0,0,Décrocheur rapide
u2004_v13,0.8381516587677725,3.0,0.0,1.0,2,Engagé fluide
u2004_v14,0.8089385474860336,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2004_v2,0.8511533242876526,2.0,1.0,1.0,2,Engagé fluide
u2004_v24,0.10902964959568734,6.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2004_v26,0.878517397881997,4.0,1.0,1.0,2,Engagé fluide
u2006_v5,0.6742592592592593,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2006_v9,0.4208053691275168,4.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2007_v16,0.435126582278481,2.0,1.0,4.0,0,Décrocheur rapide
u2007_v22,0.13900928792569658,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2008_v17,0.7824970828471413,0.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2009_v1,0.9344262295081968,2.0,1.0,2.0,2,Engagé fluide
u2009_v11,0.022971114167812928,2.0,1.0,2.0,0,Décrocheur rapide
u2009_v17,0.9876312718786464,0.0,0.0,0.0,2,Engagé fluide
u2009_v4,0.2875283446712018,1.0,0.0,4.0,0,Décrocheur rapide
u200_v24,0.9807277628032346,3.0,1.0,1.0,2,Engagé fluide
u200_v28,0.1245674740484429,3.0,0.0,0.0,0,Décrocheur rapide
u200_v29,0.41995490417136416,4.0,1.0,0.0,0,Décrocheur rapide
u2010_v24,0.8734501347708895,3.0,3.0,1.0,3,Zappeur (replay/seek fréquents)
u2010_v25,0.02681451612903226,1.0,0.0,2.0,0,Décrocheur rapide
u2010_v9,1.0,6.0,1.0,0.0,1,Zappeur (replay/seek fréquents)
u2011_v1,0.5991803278688524,4.0,0.0,1.0,2,Engagé fluide
u2011_v14,0.44888268156424577,0.0,0.0,1.0,0,Décrocheur rapide
u2012_v1,0.8946721311475411,2.0,0.0,2.0,2,Engagé fluide
u2012_v2,0.28325398425839504,5.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2012_v27,0.9233390119250426,2.0,0.0,4.0,2,Engagé fluide
u2012_v5,0.54,2.0,1.0,2.0,2,Engagé fluide
u2012_v8,0.05218658892128279,4.0,1.0,1.0,0,Décrocheur rapide
u2013_v1,0.4131147540983606,3.0,0.0,2.0,0,Décrocheur rapide
u2013_v12,0.734375,4.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2013_v18,0.40303643724696353,7.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2013_v19,0.5776876267748479,2.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2013_v2,0.6364993215739485,1.0,1.0,1.0,2,Engagé fluide
u2013_v23,0.8142480211081795,2.0,1.0,3.0,2,Engagé fluide
u2014_v22,0.29530451206446917,4.0,1.0,7.0,1,Zappeur (replay/seek fréquents)
u2015_v1,0.9844262295081967,2.0,1.0,1.0,2,Engagé fluide
u2015_v29,0.819391206313416,1.0,1.0,3.0,2,Engagé fluide
u2015_v4,0.3558956916099773,2.0,0.0,2.0,0,Décrocheur rapide
u2016_v24,0.30808625336927226,1.0,0.0,2.0,0,Décrocheur rapide
u2016_v3,0.964221824686941,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2016_v4,0.23718820861678003,3.0,0.0,1.0,0,Décrocheur rapide
u2017_v1,0.10655737704918032,2.0,1.0,4.0,0,Décrocheur rapide
u2017_v26,0.7311649016641453,1.0,0.0,5.0,2,Engagé fluide
u2018_v1,0.4036885245901639,3.0,1.0,2.0,0,Décrocheur rapide
u2019_v26,0.9617246596066567,2.0,0.0,8.0,1,Zappeur (replay/seek fréquents)
u2019_v3,0.728443649373882,6.0,0.0,0.0,1,Zappeur (replay/seek fréquents)
u201_v15,0.9405585106382978,1.0,1.0,2.0,2,Engagé fluide
u2020_v22,0.04674922600619195,3.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u2021_v12,0.9824999999999999,3.0,1.0,1.0,2,Engagé fluide
u2021_v28,0.6217993079584775,2.0,0.0,3.0,2,Engagé fluide
u2022_v13,0.9954976303317536,6.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u2022_v21,0.5481386392811296,0.0,0.0,1.0,2,Engagé fluide
u2022_v6,0.9937219730941704,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2022_v8,0.8029154518950437,5.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2023_v14,0.6797486033519553,4.0,0.0,0.0,2,Engagé fluide
u2023_v5,0.14722222222222223,2.0,0.0,2.0,0,Décrocheur rapide
u2023_v6,0.7369955156950673,3.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2024_v12,0.18062499999999998,1.0,0.0,1.0,0,Décrocheur rapide
u2024_v21,0.9623876765083441,3.0,0.0,1.0,2,Engagé fluide
u2024_v3,0.9085867620751341,4.0,1.0,1.0,2,Engagé fluide
u2024_v9,0.6499999999999999,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2025_v10,0.6811034482758621,1.0,1.0,4.0,2,Engagé fluide
u2025_v16,0.34715189873417723,2.0,0.0,3.0,0,Décrocheur rapide
u2025_v20,0.9150565477309209,3.0,1.0,2.0,2,Engagé fluide
u2025_v21,0.9649550706033376,2.0,1.0,1.0,2,Engagé fluide
u2026_v18,0.05566801619433198,5.0,0.0,1.0,0,Décrocheur rapide
u2026_v2,0.4827679782903664,1.0,1.0,3.0,0,Décrocheur rapide
u2027_v2,0.8236092265943012,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2028_v19,0.7762185501921729,2.0,0.0,3.0,2,Engagé fluide
u2028_v20,0.14097496706192358,2.0,1.0,1.0,0,Décrocheur rapide
u2029_v14,0.7656424581005588,1.0,0.0,0.0,2,Engagé fluide
u2029_v22,0.9390092879256966,3.0,0.0,0.0,2,Engagé fluide
u2029_v5,0.9888888888888889,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2029_v6,0.13161434977578476,1.0,1.0,4.0,0,Décrocheur rapide
u202_v11,0.05955983493810178,0.0,1.0,3.0,0,Décrocheur rapide
u202_v20,0.021080368906455864,3.0,1.0,2.0,0,Décrocheur rapide
u202_v26,0.9159263214022753,1.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u202_v30,0.10508982035928144,2.0,1.0,1.0,0,Décrocheur rapide
u202_v4,0.34444444444444444,0.0,1.0,3.0,0,Décrocheur rapide
u202_v9,0.44999999999999996,2.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2030_v28,0.044463667820069205,2.0,0.0,2.0,0,Décrocheur rapide
u2030_v8,0.08979591836734695,2.0,0.0,1.0,0,Décrocheur rapide
u2031_v19,0.43225152129817446,1.0,1.0,2.0,0,Décrocheur rapide
u2031_v2,0.841112618724559,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2031_v23,0.10369393139841689,1.0,0.0,0.0,0,Décrocheur rapide
u2031_v27,0.8347529812606473,1.0,0.0,2.0,2,Engagé fluide
u2032_v18,0.3951417004048583,4.0,1.0,0.0,0,Décrocheur rapide
u2032_v24,0.39743935309973044,3.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2032_v27,0.9112436115843271,4.0,0.0,1.0,2,Engagé fluide
u2032_v28,0.9237024221453287,1.0,0.0,1.0,2,Engagé fluide
u2033_v13,0.8792654028436019,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2033_v18,0.4435222672064777,7.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2034_v14,0.8409217877094972,2.0,0.0,1.0,2,Engagé fluide
u2034_v21,0.14261874197689345,3.0,1.0,1.0,0,Décrocheur rapide
u2034_v23,0.9063324538258575,6.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2034_v4,0.4366213151927438,2.0,0.0,4.0,0,Décrocheur rapide
u2034_v6,0.7143497757847534,0.0,0.0,3.0,2,Engagé fluide
u2035_v16,0.04367088607594937,4.0,1.0,1.0,0,Décrocheur rapide
u2035_v18,0.8340080971659919,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2035_v23,0.3174142480211082,4.0,0.0,3.0,0,Décrocheur rapide
u2035_v27,0.13287904599659284,3.0,0.0,3.0,0,Décrocheur rapide
u2035_v28,0.12664359861591695,2.0,0.0,0.0,0,Décrocheur rapide
u2036_v29,0.4613303269447576,2.0,0.0,2.0,0,Décrocheur rapide
u2036_v8,0.8206997084548106,0.0,0.0,2.0,2,Engagé fluide
u2037_v25,0.4209677419354839,3.0,1.0,2.0,0,Décrocheur rapide
u2037_v3,0.5118067978533095,3.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2038_v2,0.8667571234735413,1.0,1.0,2.0,2,Engagé fluide
u2038_v20,0.4135704874835309,0.0,1.0,2.0,0,Décrocheur rapide
u2039_v22,0.13591331269349846,1.0,0.0,2.0,0,Décrocheur rapide
u203_v12,0.33625,2.0,0.0,2.0,0,Décrocheur rapide
u203_v15,0.825531914893617,6.0,2.0,6.0,1,Zappeur (replay/seek fréquents)
u203_v16,0.08765822784810126,3.0,1.0,3.0,0,Décrocheur rapide
u203_v2,0.617910447761194,3.0,0.0,1.0,2,Engagé fluide
u203_v24,0.8979784366576818,0.0,1.0,0.0,2,Engagé fluide
u203_v29,0.4890642615558061,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2040_v8,0.9545189504373177,2.0,1.0,3.0,2,Engagé fluide
u2041_v1,0.4540983606557377,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2041_v24,0.09487870619946093,1.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2041_v27,0.6097103918228279,5.0,0.0,0.0,2,Engagé fluide
u2042_v14,0.4094972067039106,2.0,0.0,5.0,0,Décrocheur rapide
u2042_v21,0.3345314505776637,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2043_v12,0.309375,5.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2043_v16,0.35094936708860763,3.0,1.0,3.0,0,Décrocheur rapide
u2043_v23,0.8496042216358839,4.0,0.0,0.0,2,Engagé fluide
u2044_v23,0.7810026385224275,2.0,0.0,1.0,2,Engagé fluide
u2044_v25,0.8165322580645161,8.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2044_v28,0.2852941176470588,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2044_v3,0.7237924865831843,3.0,0.0,2.0,2,Engagé fluide
u2044_v30,0.0718562874251497,1.0,1.0,1.0,0,Décrocheur rapide
u2045_v1,0.9680327868852459,4.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2045_v25,0.5227822580645162,0.0,0.0,2.0,2,Engagé fluide
u2045_v26,0.8210287443267776,2.0,1.0,1.0,2,Engagé fluide
u2046_v10,0.761103448275862,3.0,0.0,3.0,2,Engagé fluide
u2046_v14,0.46284916201117315,1.0,0.0,1.0,0,Décrocheur rapide
u2046_v28,0.10657439446366783,1.0,1.0,0.0,0,Décrocheur rapide
u2046_v30,0.9428143712574849,1.0,0.0,1.0,2,Engagé fluide
u2048_v24,0.8226415094339622,0.0,0.0,1.0,2,Engagé fluide
u2049_v10,0.2751724137931034,3.0,1.0,3.0,0,Décrocheur rapide
u2049_v11,0.7371389270976616,1.0,0.0,0.0,2,Engagé fluide
u2049_v23,0.7258575197889182,3.0,1.0,1.0,2,Engagé fluide
u204_v13,0.8575829383886255,0.0,0.0,2.0,2,Engagé fluide
u204_v7,0.7936507936507936,2.0,0.0,1.0,2,Engagé fluide
u2050_v24,0.04218328840970351,2.0,1.0,1.0,0,Décrocheur rapide
u2050_v26,0.1449319213313162,2.0,0.0,4.0,0,Décrocheur rapide
u2050_v4,0.9854875283446712,2.0,0.0,2.0,2,Engagé fluide
u2050_v5,0.632962962962963,1.0,0.0,2.0,2,Engagé fluide
u2050_v7,0.821031746031746,3.0,0.0,3.0,2,Engagé fluide
u2050_v9,0.45302013422818793,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2051_v12,0.0396875,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2051_v17,0.09626604434072346,3.0,0.0,1.0,0,Décrocheur rapide
u2052_v15,0.9486702127659574,6.0,0.0,0.0,1,Zappeur (replay/seek fréquents)
u2052_v16,0.9113924050632911,8.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2052_v2,0.8968792401628223,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2053_v27,0.4293015332197615,3.0,0.0,3.0,0,Décrocheur rapide
u2053_v6,0.897085201793722,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2053_v9,0.5006711409395973,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2054_v14,0.44622905027932963,2.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u2054_v19,0.9073022312373226,2.0,0.0,1.0,2,Engagé fluide
u2054_v21,0.8763799743260591,0.0,0.0,1.0,2,Engagé fluide
u2055_v24,0.9497304582210243,2.0,1.0,0.0,2,Engagé fluide
u2056_v24,0.9270889487870619,2.0,0.0,1.0,2,Engagé fluide
u2056_v30,0.7916167664670658,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2056_v6,0.760762331838565,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2058_v10,0.07379310344827586,1.0,0.0,5.0,0,Décrocheur rapide
u2058_v16,0.07120253164556962,4.0,0.0,1.0,0,Décrocheur rapide
u2059_v10,0.23903448275862071,3.0,0.0,5.0,0,Décrocheur rapide
u2059_v17,0.9740956826137689,2.0,0.0,2.0,2,Engagé fluide
u2059_v22,0.6609907120743034,0.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2059_v4,0.9061224489795919,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2059_v7,0.9341269841269841,2.0,1.0,0.0,2,Engagé fluide
u205_v5,0.9472222222222222,0.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u205_v8,0.6259475218658892,3.0,1.0,2.0,2,Engagé fluide
u2060_v9,0.9335570469798657,3.0,0.0,3.0,2,Engagé fluide
u2061_v8,0.05661622792011313,4.0,0.0,4.0,0,Décrocheur rapide
u2061_v9,0.43456375838926176,4.0,0.0,0.0,0,Décrocheur rapide
u2062_v13,0.9902843601895734,4.0,1.0,1.0,2,Engagé fluide
u2062_v16,0.47879746835443043,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2062_v28,0.8465397923875433,1.0,0.0,1.0,2,Engagé fluide
u2062_v5,0.8729629629629629,1.0,0.0,2.0,2,Engagé fluide
u2063_v1,0.04426229508196722,0.0,1.0,4.0,0,Décrocheur rapide
u2063_v29,0.39503945885005637,3.0,1.0,2.0,0,Décrocheur rapide
u2064_v1,0.7655737704918033,3.0,0.0,1.0,2,Engagé fluide
u2064_v13,0.8041469194312797,1.0,0.0,0.0,2,Engagé fluide
u2064_v14,0.4092178770949721,0.0,3.0,3.0,3,Zappeur (replay/seek fréquents)
u2065_v19,0.8170385395537526,2.0,1.0,0.0,2,Engagé fluide
u2065_v22,0.11888544891640866,4.0,0.0,0.0,0,Décrocheur rapide
u2066_v18,0.43380566801619436,3.0,0.0,1.0,0,Décrocheur rapide
u2066_v24,0.9853099730458221,3.0,0.0,0.0,2,Engagé fluide
u2066_v30,0.2631736526946108,1.0,0.0,0.0,0,Décrocheur rapide
u2066_v4,0.9201814058956916,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2066_v6,0.8100896860986547,6.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2067_v9,0.10771812080536913,2.0,0.0,1.0,0,Décrocheur rapide
u2068_v22,0.988235294117647,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2068_v5,0.9338888888888889,4.0,0.0,1.0,2,Engagé fluide
u2069_v1,0.9077868852459017,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2069_v18,0.999526200266115,2.0,1.0,3.0,2,Engagé fluide
u2069_v22,0.9869969040247678,2.0,0.0,0.0,2,Engagé fluide
u206_v10,0.8142068965517241,2.0,0.0,3.0,2,Engagé fluide
u206_v29,0.10631341600901917,1.0,0.0,1.0,0,Décrocheur rapide
u2070_v17,0.7,3.0,0.0,0.0,2,Engagé fluide
u2070_v30,0.9236526946107785,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2070_v7,0.5896825396825397,5.0,1.0,0.0,2,Engagé fluide
u2071_v10,0.721103448275862,3.0,0.0,0.0,2,Engagé fluide
u2071_v12,0.33375,2.0,0.0,1.0,0,Décrocheur rapide
u2071_v21,0.29242618741976895,3.0,0.0,3.0,0,Décrocheur rapide
u2071_v26,0.09485627836611196,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2072_v16,0.4373417721518987,3.0,0.0,1.0,0,Décrocheur rapide
u2072_v17,0.12333722287047842,2.0,0.0,5.0,0,Décrocheur rapide
u2072_v21,0.14505776636713735,1.0,0.0,3.0,0,Décrocheur rapide
u2072_v24,0.9386792452830188,6.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2072_v25,0.817741935483871,6.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2072_v27,0.7473594548551958,2.0,0.0,2.0,2,Engagé fluide
u2072_v29,0.19131905298759863,7.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2072_v5,0.1303703703703704,4.0,1.0,4.0,0,Décrocheur rapide
u2073_v11,0.8188445667125172,2.0,1.0,2.0,2,Engagé fluide
u2073_v5,0.7055555555555556,4.0,1.0,1.0,2,Engagé fluide
u2074_v19,0.10060851926977687,3.0,1.0,1.0,0,Décrocheur rapide
u2074_v29,0.7988726042841038,2.0,0.0,3.0,2,Engagé fluide
u2075_v22,0.6625386996904025,1.0,0.0,1.0,2,Engagé fluide
u2075_v3,0.014669051878354203,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2076_v1,0.826639344262295,2.0,1.0,2.0,2,Engagé fluide
u2076_v11,0.8111416781292986,4.0,0.0,1.0,2,Engagé fluide
u2077_v26,0.5538577912254161,2.0,0.0,4.0,0,Décrocheur rapide
u2078_v22,0.6544891640866873,1.0,0.0,0.0,2,Engagé fluide
u2078_v23,0.12612137203166227,3.0,0.0,4.0,0,Décrocheur rapide
u2078_v8,0.6186588921282798,2.0,0.0,0.0,2,Engagé fluide
u2079_v27,0.8603066439522998,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u207_v15,0.13882978723404257,4.0,0.0,3.0,0,Décrocheur rapide
u207_v19,0.8853955375253549,1.0,0.0,3.0,2,Engagé fluide
u207_v29,0.11443066516347238,6.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u207_v3,0.6032200357781753,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2080_v10,0.044137931034482755,2.0,0.0,6.0,0,Décrocheur rapide
u2080_v14,0.5013966480446927,7.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2080_v18,0.4275303643724696,2.0,0.0,2.0,0,Décrocheur rapide
u2080_v2,0.0621438263229308,2.0,0.0,2.0,0,Décrocheur rapide
u2080_v6,0.6457399103139013,1.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2081_v14,0.4713687150837989,2.0,1.0,2.0,0,Décrocheur rapide
u2081_v15,0.8888297872340425,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2082_v13,0.8225118483412323,8.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2082_v17,0.9655775962660443,4.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2083_v1,0.14221311475409837,1.0,0.0,2.0,0,Décrocheur rapide
u2083_v18,0.09696356275303643,3.0,0.0,3.0,0,Décrocheur rapide
u2083_v22,0.861609907120743,2.0,0.0,4.0,2,Engagé fluide
u2084_v1,0.9725409836065574,5.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2084_v6,0.8262331838565022,2.0,0.0,3.0,2,Engagé fluide
u2084_v7,0.6158730158730158,2.0,0.0,2.0,2,Engagé fluide
u2084_v8,0.6967930029154519,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2085_v17,0.9656942823803968,4.0,0.0,1.0,2,Engagé fluide
u2085_v24,0.3415094339622642,0.0,1.0,1.0,0,Décrocheur rapide
u2085_v25,0.0125,3.0,1.0,2.0,0,Décrocheur rapide
u2086_v1,0.41352459016393445,6.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u2086_v19,0.07505070993914807,2.0,1.0,0.0,0,Décrocheur rapide
u2086_v27,0.9482112436115844,3.0,0.0,0.0,2,Engagé fluide
u2086_v30,0.07035928143712575,1.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2086_v8,0.8204081632653061,6.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u2087_v21,0.7184852374839539,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2088_v16,0.37816455696202533,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2088_v29,0.5803833145434046,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2088_v30,0.4281437125748503,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2088_v7,0.928968253968254,3.0,1.0,2.0,2,Engagé fluide
u2089_v14,0.138268156424581,1.0,1.0,2.0,0,Décrocheur rapide
u2089_v18,0.521255060728745,4.0,1.0,1.0,2,Engagé fluide
u2089_v27,0.9034071550255536,0.0,1.0,2.0,2,Engagé fluide
u2089_v7,0.9511904761904761,1.0,3.0,1.0,3,Zappeur (replay/seek fréquents)
u208_v14,0.5227653631284916,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u208_v22,0.868421052631579,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u208_v23,0.9635883905013193,2.0,0.0,3.0,2,Engagé fluide
u208_v24,0.48328840970350406,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u208_v5,0.9922222222222221,3.0,0.0,1.0,2,Engagé fluide
u2090_v12,0.0640625,5.0,0.0,1.0,0,Décrocheur rapide
u2090_v17,0.1574095682613769,2.0,0.0,3.0,0,Décrocheur rapide
u2090_v22,0.11795665634674923,3.0,0.0,1.0,0,Décrocheur rapide
u2090_v27,0.9425894378194207,1.0,0.0,2.0,2,Engagé fluide
u2091_v25,0.822983870967742,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2092_v14,0.9965083798882681,6.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2092_v16,0.37943037974683547,3.0,1.0,3.0,0,Décrocheur rapide
u2092_v2,0.994572591587517,1.0,1.0,2.0,2,Engagé fluide
u2092_v21,0.77997432605905,6.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2093_v5,0.26407407407407407,1.0,1.0,3.0,0,Décrocheur rapide
u2093_v9,0.07718120805369127,2.0,0.0,1.0,0,Décrocheur rapide
u2094_v24,0.960377358490566,0.0,1.0,1.0,2,Engagé fluide
u2094_v3,0.04025044722719141,1.0,0.0,2.0,0,Décrocheur rapide
u2095_v18,0.04311740890688259,3.0,0.0,3.0,0,Décrocheur rapide
u2095_v26,0.07700453857791226,3.0,0.0,3.0,0,Décrocheur rapide
u2095_v27,0.21959114139693356,2.0,1.0,2.0,0,Décrocheur rapide
u2095_v4,0.9645124716553288,4.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2096_v12,0.040625,3.0,1.0,5.0,0,Décrocheur rapide
u2096_v13,0.9772511848341232,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2096_v21,0.04338896020539152,1.0,0.0,3.0,0,Décrocheur rapide
u2096_v27,0.85587734241908,2.0,0.0,2.0,2,Engagé fluide
u2096_v3,0.7549194991055456,4.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2096_v9,0.8842281879194631,0.0,0.0,0.0,2,Engagé fluide
u2097_v27,0.8795570698466779,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2098_v21,0.24441591784338898,1.0,1.0,2.0,0,Décrocheur rapide
u2098_v25,0.8963709677419355,7.0,2.0,5.0,1,Zappeur (replay/seek fréquents)
u2099_v28,0.9858131487889272,3.0,1.0,1.0,2,Engagé fluide
u2099_v30,0.6848763784543695,2.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u209_v10,0.7420689655172413,3.0,0.0,2.0,2,Engagé fluide
u20_v19,0.31663286004056795,1.0,2.0,5.0,3,Zappeur (replay/seek fréquents)
u2100_v13,0.9523696682464454,2.0,1.0,1.0,2,Engagé fluide
u2100_v2,0.7846675712347354,3.0,0.0,1.0,2,Engagé fluide
u2100_v25,0.025,2.0,0.0,0.0,0,Décrocheur rapide
u2101_v17,0.8472578763127188,3.0,2.0,6.0,3,Zappeur (replay/seek fréquents)
u2101_v26,0.7087745839636914,3.0,0.0,1.0,2,Engagé fluide
u2101_v28,0.980795847750865,6.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u2102_v11,0.6167812929848693,2.0,1.0,1.0,2,Engagé fluide
u2102_v17,0.4912485414235706,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2102_v24,0.951078167115903,1.0,1.0,4.0,2,Engagé fluide
u2102_v26,0.708320726172466,3.0,0.0,1.0,2,Engagé fluide
u2102_v29,0.9760992108229988,5.0,1.0,0.0,2,Engagé fluide
u2103_v13,0.05485781990521327,1.0,1.0,2.0,0,Décrocheur rapide
u2103_v25,0.09213709677419356,2.0,0.0,4.0,0,Décrocheur rapide
u2103_v29,0.8122886133032694,7.0,2.0,2.0,1,Zappeur (replay/seek fréquents)
u2103_v7,0.8783730158730159,0.0,0.0,1.0,2,Engagé fluide
u2104_v13,0.8489336492890995,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2104_v19,0.9943204868154158,0.0,0.0,0.0,2,Engagé fluide
u2105_v13,0.058767772511848344,3.0,1.0,0.0,0,Décrocheur rapide
u2105_v15,0.8820478723404255,5.0,0.0,0.0,2,Engagé fluide
u2105_v26,0.7033282904689864,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2105_v27,0.8151618398637138,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2106_v10,0.766896551724138,2.0,0.0,0.0,2,Engagé fluide
u2106_v15,0.8573138297872341,1.0,1.0,3.0,2,Engagé fluide
u2106_v3,0.18622540250447225,3.0,0.0,1.0,0,Décrocheur rapide
u2106_v30,0.37634730538922156,1.0,0.0,2.0,0,Décrocheur rapide
u2106_v6,0.8358744394618834,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2106_v7,0.5228174603174603,2.0,0.0,2.0,2,Engagé fluide
u2107_v21,0.23504492939666238,5.0,0.0,2.0,0,Décrocheur rapide
u2108_v12,0.30093749999999997,1.0,0.0,1.0,0,Décrocheur rapide
u2108_v28,0.2650519031141868,1.0,0.0,1.0,0,Décrocheur rapide
u2108_v8,0.6708454810495627,3.0,3.0,6.0,3,Zappeur (replay/seek fréquents)
u2109_v10,0.013379310344827585,0.0,1.0,1.0,0,Décrocheur rapide
u2109_v21,0.25198973042362005,4.0,0.0,2.0,0,Décrocheur rapide
u2109_v29,0.9726042841037205,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
